時間,毛損益,淨損益,累積淨損益,交易成本,滑價,交易稅,平倉權益數,平倉交易K棒數,DD,MDD
2013-10-04 10:45:00,-3600.0,-4067.016,-156534.24400000004,467.0160000000003,400,67.01600000000028,9843465.755999994,3,515368.38964199374,579400.8542755306
2013-10-08 12:45:00,0.0,-466.992,-157001.23600000003,466.992,400,66.99200000000003,9842998.763999993,42,516635.1087828935,579400.8542755306
2013-10-11 09:00:00,-23000.0,-23467.092,-180468.32800000004,467.09199999999953,400,67.09199999999953,9819531.671999993,21,519101.29609987733,579400.8542755306
2013-10-15 10:45:00,2600.0,2132.948,-178335.38000000003,467.05199999999996,400,67.05199999999998,9821664.619999994,42,533564.9604665478,579400.8542755306
2013-10-18 12:15:00,-8400.0,-8867.008,-187202.38800000004,467.00799999999987,400,67.00799999999987,9812797.611999994,61,546028.7234063552,579400.8542755306
2013-10-23 09:00:00,-800.0,-1267.384,-188469.77200000003,467.384,400,67.38400000000001,9811530.227999995,40,545496.1303117301,579400.8542755306
2013-10-25 08:45:00,11600.0,11132.944000000001,-177336.82800000004,467.0559999999995,400,67.05599999999947,9822663.171999995,36,544363.7611400308,579400.8542755306
2013-10-28 10:15:00,-8400.0,-8866.952000000001,-186203.78000000003,466.95200000000057,400,66.95200000000057,9813796.219999995,25,544430.5482229119,579400.8542755306
2013-10-28 12:45:00,-1000.0,-1467.124,-187670.90400000004,467.1240000000001,400,67.1240000000001,9812329.095999995,1,544664.0490773394,579400.8542755306
2013-11-04 08:45:00,-12000.0,-12467.119999999999,-200138.02400000003,467.1199999999999,400,67.11999999999989,9799861.975999996,79,551563.1055524084,579400.8542755306
2013-11-05 10:15:00,-13400.0,-13866.476,-214004.50000000003,466.4760000000001,400,66.47600000000011,9785995.499999996,10,569625.3424034596,579400.8542755306
2013-11-05 12:45:00,-2200.0,-2666.26,-216670.76000000004,466.2600000000001,400,66.26000000000012,9783329.239999996,3,572690.821919937,579400.8542755306
2013-11-15 09:45:00,14400.0,13934.136,-202736.62400000004,465.8639999999991,400,65.86399999999912,9797263.375999996,155,556361.1422132971,579400.8542755306
2013-11-19 11:00:00,-7400.0,-7865.732,-210602.35600000003,465.73199999999986,400,65.73199999999986,9789397.643999996,37,566624.1226094186,579400.8542755306
2013-11-25 09:00:00,9800.0,9334.308,-201268.04800000004,465.69199999999995,400,65.69199999999995,9798731.951999996,62,536697.5869745028,579400.8542755306
2013-11-25 13:00:00,600.0,134.39600000000002,-201133.65200000003,465.604,400,65.604,9798866.347999996,1,556925.2113350846,579400.8542755306
2013-12-05 10:45:00,36000.0,35533.656,-165599.99600000004,466.343999999998,400,66.343999999998,9834400.003999995,149,516833.7824584379,579400.8542755306
2013-12-05 13:30:00,-1000.0,-1467.068,-167067.06400000004,467.0680000000001,400,67.06800000000008,9832932.935999995,2,521499.6765914049,579400.8542755306
2013-12-09 09:00:00,-19200.0,-19667.28,-186734.34400000004,467.2799999999995,400,67.27999999999952,9813265.655999996,20,525965.5173976558,579400.8542755306
2013-12-09 11:45:00,-200.0,-667.716,-187402.06000000003,467.71599999999995,400,67.71599999999998,9812597.939999996,1,540795.5929524511,579400.8542755306
2013-12-12 09:00:00,-13600.0,-14067.336,-201469.39600000004,467.33600000000024,400,67.33600000000024,9798530.603999997,30,544896.0743041751,579400.8542755306
2013-12-16 11:00:00,-6600.0,-7066.892,-208536.28800000003,466.892,400,66.892,9791463.711999996,35,561758.8469787184,579400.8542755306
2013-12-16 13:45:00,-400.0,-866.6800000000001,-209402.96800000002,466.68,400,66.68000000000004,9790597.031999996,1,561392.3198196444,579400.8542755306
2013-12-17 12:15:00,-800.0,-1266.936,-210669.904,466.9359999999999,400,66.93599999999992,9789330.095999995,1,561858.8816399253,579400.8542755306
2014-01-02 10:30:00,47800.0,47332.155999999995,-163337.74800000002,467.8440000000023,400,67.84400000000232,9836662.251999995,204,511771.9486158829,579400.8542755306
2014-01-03 09:15:00,-8600.0,-9068.724,-172406.472,468.7240000000003,400,68.72400000000027,9827593.527999995,8,521238.39877252077,579400.8542755306
2014-01-03 13:00:00,-1400.0,-1868.316,-174274.788,468.3160000000001,400,68.31600000000009,9825725.211999996,1,523672.0583287443,579400.8542755306
2014-01-07 12:45:00,-4600.0,-5068.404,-179343.192,468.40400000000034,400,68.40400000000031,9820656.807999996,37,529772.9849692435,579400.8542755306
2014-01-08 09:15:00,-3800.0,-4268.564,-183611.75600000002,468.56399999999996,400,68.56399999999994,9816388.243999997,5,529241.6115658344,579400.8542755306
2014-01-14 08:45:00,-12000.0,-12468.48,-196080.23600000003,468.47999999999956,400,68.47999999999956,9803919.763999997,81,537508.1976468205,579400.8542755306
2014-01-17 08:45:00,12800.0,12331.376,-183748.86000000004,468.6239999999998,400,68.6239999999998,9816251.139999997,49,531178.1050537283,579400.8542755306
2014-01-24 09:00:00,-4600.0,-5068.755999999999,-188817.61600000004,468.75599999999974,400,68.75599999999977,9811182.383999998,94,535045.989321906,579400.8542755306
2014-01-27 09:00:00,-14000.0,-14468.632,-203286.24800000005,468.6319999999995,400,68.6319999999995,9796713.751999998,20,536714.35472662,579400.8542755306
2014-01-27 11:45:00,-800.0,-1267.888,-204554.13600000006,467.8879999999999,400,67.88799999999995,9795445.863999998,1,551744.7235473196,579400.8542755306
2014-02-06 11:00:00,37600.0,37132.943999999996,-167421.19200000007,467.0560000000023,400,67.05600000000231,9832578.807999998,35,514056.0620518213,579400.8542755306
2014-02-06 12:45:00,-1000.0,-1466.204,-168887.39600000007,466.20399999999995,400,66.20399999999992,9831112.603999998,2,515321.98539438174,579400.8542755306
2014-02-13 13:45:00,33600.0,33133.112,-135754.28400000007,466.88800000000015,400,66.88800000000015,9864245.715999998,105,480796.95055520005,579400.8542755306
2014-02-20 13:30:00,-10600.0,-11068.132,-146822.41600000008,468.13199999999995,400,68.13199999999995,9853177.583999999,100,492261.9984686759,579400.8542755306
2014-02-24 12:30:00,-7600.0,-8068.504,-154890.92000000007,468.5040000000001,400,68.50400000000008,9845109.079999998,35,499328.49653089157,579400.8542755306
2014-03-03 09:00:00,-12000.0,-12468.528,-167359.44800000006,468.5280000000006,400,68.52800000000059,9832640.551999997,63,495398.0521087531,579400.8542755306
2014-03-03 11:30:00,-800.0,-1268.296,-168627.74400000006,468.29599999999994,400,68.29599999999996,9831372.255999997,1,513027.73052675853,579400.8542755306
2014-03-05 09:00:00,-15400.0,-15868.716,-184496.46000000008,468.7160000000006,400,68.71600000000058,9815503.539999997,15,514329.90068805864,579400.8542755306
2014-03-05 11:30:00,-200.0,-668.996,-185165.4560000001,468.99600000000004,400,68.99600000000001,9814834.543999998,1,529360.6054239947,579400.8542755306
2014-03-05 13:30:00,0.0,-468.98400000000004,-185634.4400000001,468.98400000000004,400,68.98400000000002,9814365.559999999,1,529629.5333047176,579400.8542755306
2014-03-10 09:30:00,7800.0,7330.804,-178303.6360000001,469.19599999999946,400,69.19599999999946,9821696.363999998,44,521535.0876201405,579400.8542755306
2014-03-12 10:00:00,-4600.0,-5069.316,-183372.95200000008,469.3159999999999,400,69.31599999999989,9816627.047999999,37,526803.1332290785,579400.8542755306
2014-03-12 11:45:00,200.0,-269.26,-183642.2120000001,469.26000000000005,400,69.26000000000005,9816357.787999999,1,526637.7871110925,579400.8542755306
2014-03-13 09:15:00,-12600.0,-13069.508000000002,-196711.7200000001,469.50800000000186,400,69.50800000000186,9803288.28,9,535739.3696884469,579400.8542755306
2014-03-13 13:00:00,1600.0,1130.0720000000001,-195581.6480000001,469.928,400,69.928,9804418.352,1,539173.3798566873,579400.8542755306
2014-03-14 11:30:00,0.0,-469.512,-196051.1600000001,469.512,400,69.51200000000001,9803948.84,1,537643.6953245492,579400.8542755306
2014-03-19 12:30:00,-2200.0,-2669.58,-198720.74000000008,469.5799999999998,400,69.57999999999984,9801279.26,57,539747.4864360767,579400.8542755306
2014-03-25 09:15:00,16600.0,16130.804,-182589.93600000007,469.19599999999946,400,69.19599999999946,9817410.064,69,518022.521350429,579400.8542755306
2014-03-27 13:30:00,-7800.0,-8269.852,-190859.7880000001,469.8520000000002,400,69.8520000000002,9809140.212,18,530688.5930456963,579400.8542755306
2014-03-31 13:45:00,-9400.0,-9870.156,-200729.94400000008,470.15600000000006,400,70.15600000000006,9799270.056,33,537556.8413244992,579400.8542755306
2014-04-02 11:30:00,-1000.0,-1470.9479999999999,-202200.89200000008,470.9479999999999,400,70.94799999999992,9797799.108,1,540791.1940659638,579400.8542755306
2014-04-17 13:30:00,5200.0,4728.976000000001,-197471.91600000008,471.0239999999999,400,71.02399999999989,9802528.083999999,216,537098.5374126222,579400.8542755306
2014-04-22 09:45:00,-5000.0,-5471.452,-202943.36800000007,471.452,400,71.45200000000003,9797056.632,37,538369.4554902508,579400.8542755306
2014-04-23 09:00:00,-3400.0,-3871.6679999999997,-206815.03600000008,471.66799999999967,400,71.66799999999967,9793184.964,2,541840.1523658055,579400.8542755306
2014-04-24 08:45:00,-9000.0,-9471.604000000001,-216286.64000000007,471.60400000000067,400,71.60400000000067,9783713.36,19,555308.5008449577,579400.8542755306
2014-04-29 08:45:00,17600.0,17129.024,-199157.61600000007,470.97599999999886,400,70.97599999999886,9800842.384,61,534585.126057444,579400.8542755306
2014-05-02 11:45:00,200.0,-270.604,-199428.22000000006,470.604,400,70.60399999999998,9800571.78,46,536455.2683518272,579400.8542755306
2014-05-02 12:30:00,400.0,-70.58400000000003,-199498.80400000006,470.584,400,70.58400000000003,9800501.195999999,1,536690.5087656503,579400.8542755306
2014-05-09 12:15:00,3400.0,2929.2920000000004,-196569.51200000008,470.70799999999974,400,70.70799999999977,9803430.487999998,100,531597.7027691597,579400.8542755306
2014-05-13 09:45:00,-3400.0,-3870.852,-200440.3640000001,470.852,400,70.852,9799559.635999998,31,537267.0467294368,579400.8542755306
2014-05-19 09:45:00,-10400.0,-10870.896,-211311.2600000001,470.89600000000047,400,70.89600000000047,9788688.739999998,78,545135.857566881,579400.8542755306
2014-05-20 10:00:00,-6000.0,-6471.224000000001,-217782.48400000008,471.22400000000084,400,71.22400000000084,9782217.515999999,6,551405.3735038001,579400.8542755306
2014-05-22 12:15:00,-8600.0,-9071.388,-226853.8720000001,471.3880000000003,400,71.38800000000032,9773146.127999999,43,560874.2550444626,579400.8542755306
2014-05-23 12:15:00,-800.0,-1271.952,-228125.82400000008,471.95199999999994,400,71.95199999999993,9771874.175999999,1,561709.8233956796,579400.8542755306
2014-06-05 10:30:00,17200.0,16727.592,-211398.23200000008,472.40799999999865,400,72.40799999999865,9788601.768,159,544622.1356919414,579400.8542755306
2014-06-09 08:45:00,8400.0,7927.048000000001,-203471.18400000007,472.9519999999994,400,72.95199999999937,9796528.816,26,540096.0501451775,579400.8542755306
2014-06-19 13:15:00,15800.0,15326.547999999999,-188144.63600000006,473.45200000000034,400,73.45200000000034,9811855.364,184,520174.2243263208,579400.8542755306
2014-06-20 09:30:00,-1000.0,-1473.772,-189618.40800000005,473.77199999999993,400,73.77199999999995,9810381.592,2,522247.4591780094,579400.8542755306
2014-07-16 10:30:00,63800.0,63325.092,-126293.31600000005,474.9080000000049,400,74.9080000000049,9873706.684,359,455937.96731355943,579400.8542755306
2014-07-17 13:45:00,1600.0,1125.1680000000001,-125168.14800000004,474.832,400,74.83199999999997,9874831.852,1,458775.3406094492,579400.8542755306
2014-07-22 13:30:00,-23600.0,-24074.96,-149243.10800000004,474.9599999999987,400,74.95999999999867,9850756.891999999,59,480481.9183526197,579400.8542755306
2014-07-30 13:00:00,7400.0,6924.516,-142318.59200000003,475.48400000000015,400,75.48400000000015,9857681.408,91,472959.35581120086,579400.8542755306
2014-08-04 12:45:00,16600.0,16125.42,-126193.17200000004,474.58000000000027,400,74.58000000000027,9873806.828,56,455438.91772269347,579400.8542755306
2014-08-11 09:00:00,17000.0,16526.548,-109666.62400000004,473.45200000000034,400,73.45200000000034,9890333.376,83,430319.300499705,579400.8542755306
2014-08-11 12:30:00,400.0,-73.184,-109739.80800000003,473.184,400,73.184,9890260.192,1,440153.3655396136,579400.8542755306
2014-08-15 09:15:00,5200.0,4726.688,-105013.12000000004,473.31199999999995,400,73.31199999999995,9894986.879999999,68,431465.3542050431,579400.8542755306
2014-08-18 11:15:00,-15600.0,-16073.416000000001,-121086.53600000004,473.4160000000003,400,73.41600000000028,9878913.464,20,451133.944168336,579400.8542755306
2014-08-19 08:45:00,2800.0,2326.768,-118759.76800000004,473.23200000000014,400,73.23200000000014,9881240.231999999,5,451806.91370592645,579400.8542755306
2014-08-22 09:30:00,-10400.0,-10874.304,-129634.07200000004,474.30399999999935,400,74.30399999999935,9870365.928,30,454479.92863352044,579400.8542755306
2014-08-25 08:45:00,-1600.0,-2075.056,-131709.12800000006,475.05600000000004,400,75.05600000000001,9868290.872,1,458116.26355291833,579400.8542755306
2014-08-29 09:00:00,11800.0,11324.668,-120384.46000000005,475.3320000000002,400,75.33200000000022,9879615.54,82,441433.09338522074,579400.8542755306
2014-09-02 09:15:00,3800.0,3324.14,-117060.32000000005,475.8600000000001,400,75.86000000000013,9882939.68,37,442908.39569256874,579400.8542755306
2014-09-10 08:45:00,-10800.0,-11275.256,-128335.57600000004,475.25600000000026,400,75.25600000000026,9871664.424,82,445383.4727578813,579400.8542755306
2014-09-10 13:00:00,1000.0,525.22,-127810.35600000004,474.78,400,74.77999999999997,9872189.644000001,1,455218.5015537475,579400.8542755306
2014-09-17 11:45:00,24800.0,24325.648,-103484.70800000004,474.35199999999895,400,74.35199999999895,9896515.292000001,92,427937.6157779795,579400.8542755306
2014-09-17 12:15:00,2200.0,1726.18,-101758.52800000005,473.81999999999994,400,73.81999999999991,9898241.472000001,1,429574.1292504922,579400.8542755306
2014-09-22 09:00:00,-11000.0,-11473.764,-113232.29200000004,473.7639999999999,400,73.7639999999999,9886767.708,40,424086.3313050458,579400.8542755306
2014-09-22 12:30:00,-600.0,-1073.084,-114305.37600000005,473.08400000000006,400,73.08400000000006,9885694.624,1,438519.44740953995,579400.8542755306
2014-10-03 09:00:00,23200.0,22727.416,-91577.96000000005,472.5840000000005,400,72.58400000000051,9908422.04,168,411635.8649969718,579400.8542755306
2014-10-07 10:00:00,-4400.0,-4872.176,-96450.13600000006,472.17600000000033,400,72.17600000000033,9903549.863999998,45,422705.2531305956,579400.8542755306
2014-10-08 13:45:00,-18800.0,-19271.863999999998,-115722.00000000006,471.86399999999935,400,71.86399999999935,9884277.999999998,32,432574.9171536216,579400.8542755306
2014-10-13 09:00:00,-41800.0,-42271.252,-157993.25200000007,471.25199999999836,400,71.25199999999836,9842006.747999998,18,445443.44556669315,579400.8542755306
2014-10-15 13:15:00,-19400.0,-19869.588,-177862.84000000005,469.58799999999883,400,69.58799999999883,9822137.159999998,33,496500.70880679064,579400.8542755306
2014-10-17 13:45:00,-19400.0,-19868.388,-197731.22800000006,468.3879999999988,400,68.38799999999878,9802268.771999998,31,519363.9055794882,579400.8542755306
2014-10-23 10:30:00,20600.0,20130.724000000002,-177600.50400000007,469.27599999999927,400,69.27599999999927,9822399.495999997,68,496238.19530136534,579400.8542755306
2014-10-24 09:30:00,-15400.0,-15869.452000000001,-193469.95600000006,469.45200000000114,400,69.45200000000114,9806530.043999998,8,509504.5589430552,579400.8542755306
2014-11-06 13:00:00,52000.0,51529.832,-141940.12400000007,470.16800000000103,400,70.16800000000103,9858059.875999998,186,458786.541772022,579400.8542755306
2014-11-12 08:45:00,19600.0,19128.167999999998,-122811.95600000006,471.83200000000056,400,71.83200000000056,9877188.043999998,53,437063.36823281134,579400.8542755306
2014-11-19 11:00:00,8800.0,8328.072,-114483.88400000006,471.92799999999977,400,71.92799999999977,9885516.115999999,113,435535.9191345158,579400.8542755306
2014-11-19 13:00:00,400.0,-71.65600000000003,-114555.54000000007,471.656,400,71.65600000000003,9885444.459999999,1,434971.9379903687,579400.8542755306
2014-12-01 09:00:00,0.0,-472.208,-115027.74800000007,472.208,400,72.208,9884972.251999998,147,403687.62228011154,579400.8542755306
2014-12-02 09:45:00,-23200.0,-23672.744,-138700.49200000006,472.74400000000014,400,72.74400000000014,9861299.507999998,18,451548.2072361212,579400.8542755306
2014-12-02 12:00:00,-3400.0,-3872.2839999999997,-142572.77600000007,472.28399999999976,400,72.28399999999979,9857427.223999998,1,457982.7173804649,579400.8542755306
2014-12-03 09:45:00,-17600.0,-18072.552,-160645.32800000007,472.5519999999989,400,72.55199999999888,9839354.671999998,9,479285.70535258076,579400.8542755306
2014-12-08 09:00:00,-6000.0,-6473.912,-167119.24000000008,473.912,400,73.91199999999998,9832880.759999998,35,477559.49060115195,579400.8542755306
2014-12-16 08:45:00,43600.0,43127.36,-123991.88000000008,472.64000000000124,400,72.64000000000124,9876008.119999997,121,453639.32155860134,579400.8542755306
2014-12-19 09:45:00,3400.0,2928.132,-121063.74800000008,471.86799999999994,400,71.86799999999991,9878936.251999997,62,439114.8525938082,579400.8542755306
2014-12-19 12:30:00,5000.0,4528.067999999999,-116535.68000000008,471.93200000000036,400,71.93200000000033,9883464.319999997,1,438350.9460907604,579400.8542755306
2015-01-05 09:15:00,35800.0,35327.036,-81208.64400000009,472.96400000000176,400,72.96400000000176,9918791.355999997,191,397869.2560669327,579400.8542755306
2015-01-06 10:30:00,-22000.0,-22473.232,-103681.87600000009,473.2319999999987,400,73.23199999999872,9896318.123999996,18,416738.1525922859,579400.8542755306
2015-01-07 09:00:00,-4200.0,-4672.38,-108354.2560000001,472.3799999999997,400,72.37999999999971,9891645.743999995,2,419810.002495427,579400.8542755306
2015-01-08 09:15:00,-25400.0,-25872.836,-134227.0920000001,472.8360000000009,400,72.83600000000092,9865772.907999996,19,443676.2691911922,579400.8542755306
2015-01-13 11:30:00,-1400.0,-1874.116,-136101.2080000001,474.1160000000001,400,74.11600000000007,9863898.791999996,47,447748.95358355826,579400.8542755306
2015-01-20 11:45:00,600.0,125.924,-135975.2840000001,474.07599999999996,400,74.076,9864024.715999996,101,448023.0001675888,579400.8542755306
2015-01-21 11:45:00,200.0,-274.332,-136249.6160000001,474.332,400,74.33199999999998,9863750.383999996,1,450459.41502583446,579400.8542755306
2015-01-29 09:30:00,30600.0,30125.012,-106124.6040000001,474.9880000000019,400,74.98800000000188,9893875.395999996,115,418778.95965697593,579400.8542755306
2015-01-29 13:00:00,-200.0,-675.564,-106800.16800000009,475.56399999999996,400,75.56399999999996,9893199.831999997,1,419816.49684958515,579400.8542755306
2015-02-03 10:00:00,-6400.0,-6875.543999999999,-113675.71200000009,475.5439999999993,400,75.5439999999993,9886324.287999997,48,424528.57528438733,579400.8542755306
2015-02-03 13:00:00,-1800.0,-2275.692,-115951.40400000008,475.6920000000001,400,75.69200000000009,9884048.595999997,2,427203.5617125303,579400.8542755306
2015-02-05 09:00:00,-7800.0,-8276.124,-124227.52800000008,476.1240000000001,400,76.12400000000008,9875772.471999997,21,431278.5335257804,579400.8542755306
2015-02-05 12:00:00,-800.0,-1275.904,-125503.43200000007,475.90400000000005,400,75.90400000000005,9874496.567999998,1,436315.2417321906,579400.8542755306
2015-02-11 10:00:00,-4800.0,-5275.856000000001,-130779.28800000007,475.8560000000003,400,75.85600000000028,9869220.711999997,64,437828.6423890471,579400.8542755306
2015-02-11 13:15:00,1200.0,724.0639999999999,-130055.22400000007,475.9360000000001,400,75.93600000000009,9869944.775999997,1,442065.5451853996,579400.8542755306
2015-03-09 12:15:00,19200.0,18723.832,-111331.39200000008,476.16800000000126,400,76.16800000000126,9888668.607999997,210,422384.35841266485,579400.8542755306
2015-03-12 08:45:00,8200.0,7723.604,-103607.78800000007,476.39599999999973,400,76.39599999999973,9896392.211999997,47,411663.6299638173,579400.8542755306
2015-03-16 09:30:00,-1200.0,-1676.5439999999999,-105284.33200000007,476.5439999999998,400,76.54399999999981,9894715.667999998,41,411140.1625575054,579400.8542755306
2015-03-18 09:00:00,-12600.0,-13076.828000000001,-118361.16000000006,476.82800000000043,400,76.82800000000043,9881638.839999998,20,431211.87840954604,579400.8542755306
2015-03-24 10:00:00,26600.0,26122.876000000004,-92238.28400000006,477.12399999999775,400,77.12399999999775,9907761.715999998,86,396697.2049455914,579400.8542755306
2015-03-26 09:00:00,-26600.0,-27077.18,-119315.46400000007,477.1799999999985,400,77.17999999999847,9880684.535999998,25,406172.4888646853,579400.8542755306
2015-03-26 13:00:00,-6400.0,-6876.88,-126192.34400000007,476.8799999999999,400,76.87999999999988,9873807.655999998,8,432842.56135884835,579400.8542755306
2015-03-27 10:15:00,-7400.0,-7876.7480000000005,-134069.09200000006,476.7480000000006,400,76.74800000000062,9865930.907999998,5,439717.6439066218,579400.8542755306
2015-04-01 09:15:00,-8200.0,-8676.236,-142745.32800000007,476.2360000000001,400,76.2360000000001,9857254.671999998,41,447192.2505954147,579400.8542755306
2015-04-01 13:15:00,-1000.0,-1476.132,-144221.46000000008,476.13199999999995,400,76.13199999999995,9855778.54,1,450029.56790543185,579400.8542755306
2015-04-02 12:00:00,200.0,-276.90000000000003,-144498.36000000007,476.90000000000003,400,76.9,9855501.639999999,1,451105.4273910403,579400.8542755306
2015-04-08 09:45:00,-8000.0,-8476.76,-152975.12000000008,476.76000000000016,400,76.76000000000016,9847024.879999999,26,454619.89717893436,579400.8542755306
2015-04-08 13:45:00,-600.0,-1076.5800000000002,-154051.70000000007,476.58000000000004,400,76.58000000000004,9845948.299999999,1,459057.0732462901,579400.8542755306
2015-04-13 11:00:00,-7600.0,-8077.111999999999,-162128.81200000006,477.1119999999996,400,77.11199999999963,9837871.188,40,465170.58469899255,579400.8542755306
2015-04-15 09:45:00,-16800.0,-17276.88,-179405.69200000007,476.8799999999999,400,76.87999999999988,9820594.307999998,35,471446.2350822182,579400.8542755306
2015-04-17 13:30:00,-2000.0,-2476.632,-181882.32400000008,476.63200000000006,400,76.63200000000003,9818117.675999999,37,484519.5316277107,579400.8542755306
2015-04-22 10:30:00,-17600.0,-18076.672,-199958.99600000007,476.67199999999923,400,76.67199999999923,9800041.003999999,48,502591.410036796,579400.8542755306
2015-04-22 12:45:00,-1200.0,-1677.0,-201635.99600000007,476.99999999999994,400,76.99999999999996,9798364.003999999,1,504029.55775531934,579400.8542755306
2015-04-29 10:45:00,51800.0,51321.956,-150314.04000000007,478.04399999999987,400,78.04399999999987,9849685.959999999,95,443560.37854492187,579400.8542755306
2015-04-30 10:00:00,-11600.0,-12079.12,-162393.16000000006,479.12000000000035,400,79.12000000000035,9837606.84,10,457036.1811361034,579400.8542755306
2015-05-07 10:30:00,-25600.0,-26078.647999999997,-188471.80800000005,478.6479999999983,400,78.64799999999832,9811528.192,80,490106.82837011426,579400.8542755306
2015-05-14 09:45:00,-23400.0,-23877.708000000002,-212349.51600000006,477.7080000000012,400,77.70800000000122,9787650.484,87,509979.95052584336,579400.8542755306
2015-05-15 10:15:00,-10400.0,-10876.784000000001,-223226.30000000008,476.7840000000007,400,76.78400000000067,9776773.7,5,523053.754942649,579400.8542755306
2015-05-21 09:00:00,-1600.0,-2076.624,-225302.9240000001,476.62399999999997,400,76.62399999999998,9774697.076,70,507734.2513593758,579400.8542755306
2015-05-21 11:45:00,-600.0,-1076.3960000000002,-226379.3200000001,476.3960000000001,400,76.39600000000009,9773620.68,1,526567.7768439339,579400.8542755306
2015-05-22 09:15:00,-13400.0,-13876.627999999999,-240255.9480000001,476.6279999999995,400,76.62799999999947,9759744.052,7,532680.804419428,579400.8542755306
2015-05-22 12:45:00,-200.0,-677.052,-240933.0000000001,477.052,400,77.05200000000004,9759067.0,1,540717.2168032296,579400.8542755306
2015-05-27 09:00:00,400.0,-77.048,-241010.0480000001,477.048,400,77.048,9758989.952,35,535234.1776521221,579400.8542755306
2015-06-01 08:45:00,200.0,-277.34000000000003,-241287.3880000001,477.34000000000003,400,77.34000000000006,9758712.612,57,533511.8099261158,579400.8542755306
2015-06-01 12:00:00,800.0,322.976,-240964.4120000001,477.024,400,77.02400000000003,9759035.588,1,540548.69948838,579400.8542755306
2015-06-22 09:30:00,84200.0,83724.996,-157239.41600000008,475.00400000000127,400,75.00400000000127,9842760.583999999,275,454685.8164807885,579400.8542755306
2015-06-22 13:45:00,400.0,-73.43200000000003,-157312.8480000001,473.432,400,73.43200000000003,9842687.151999999,1,455722.21396215947,579400.8542755306
2015-06-29 09:00:00,-9400.0,-9873.636,-167186.48400000008,473.6360000000005,400,73.63600000000048,9832813.515999999,83,436837.34148382465,579400.8542755306
2015-07-03 09:45:00,8600.0,8126.7,-159059.78400000007,473.3000000000004,400,73.30000000000041,9840940.215999998,68,447507.92663404136,579400.8542755306
2015-07-08 09:15:00,-27400.0,-27873.556,-186933.34000000008,473.5560000000021,400,73.55600000000209,9813066.659999998,53,474574.85860399884,579400.8542755306
2015-07-09 09:00:00,3200.0,2729.528,-184203.8120000001,470.4720000000002,400,70.47200000000018,9815796.188,1,483809.0235982216,579400.8542755306
2015-07-16 09:30:00,13200.0,12728.976,-171474.8360000001,471.0239999999999,400,71.02399999999989,9828525.163999999,78,461520.5212562045,579400.8542755306
2015-07-16 12:30:00,-3600.0,-4071.3520000000003,-175546.1880000001,471.35200000000026,400,71.35200000000026,9824453.811999999,3,468790.03589457914,579400.8542755306
2015-07-21 08:45:00,-7400.0,-7871.244,-183417.43200000012,471.2440000000001,400,71.24400000000009,9816582.567999998,34,485657.0994823231,579400.8542755306
2015-07-30 09:30:00,53800.0,53330.17999999999,-130087.25200000012,469.82000000000426,400,69.82000000000426,9869912.747999998,136,412346.6649504562,579400.8542755306
2015-07-30 13:45:00,-6200.0,-6668.748,-136756.00000000012,468.74799999999937,400,68.74799999999937,9863243.999999998,8,428411.2797978659,579400.8542755306
2015-08-11 09:00:00,6000.0,5531.664,-131224.33600000013,468.336,400,68.33600000000004,9868775.663999999,145,408884.8898153705,579400.8542755306
2015-08-25 10:30:00,175000.0,174535.916,43311.57999999987,464.08400000000256,400,64.08400000000256,10043311.579999998,208,239395.7212717017,579400.8542755306
2015-08-27 09:30:00,-40000.0,-40460.88,2850.6999999998734,460.8799999999974,400,60.87999999999738,10002850.699999997,23,282645.0982426305,579400.8542755306
2015-08-28 09:30:00,-37000.0,-37462.028,-34611.328000000125,462.027999999998,400,62.027999999997974,9965388.671999997,14,328694.9178641152,579400.8542755306
2015-08-28 12:15:00,-3600.0,-4062.7920000000004,-38674.120000000126,462.7920000000003,400,62.792000000000314,9961325.879999997,1,327526.5977987371,579400.8542755306
2015-09-02 09:00:00,-16600.0,-17062.644,-55736.76400000013,462.64400000000023,400,62.64400000000023,9944263.235999998,46,338818.01769209065,579400.8542755306
2015-09-21 09:15:00,81400.0,80935.44399999999,25198.679999999862,464.5560000000046,400,64.55600000000459,10025198.679999998,267,256301.53904335658,579400.8542755306
2015-09-21 13:15:00,3400.0,2933.9320000000002,28132.611999999863,466.0679999999999,400,66.06799999999993,10028132.611999998,1,266532.0396665554,579400.8542755306
2015-09-22 12:30:00,-600.0,-1066.588,27066.023999999863,466.58799999999997,400,66.58799999999997,10027066.023999998,1,263198.9519347053,579400.8542755306
2015-09-23 10:00:00,-31000.0,-31465.987999999998,-4399.964000000135,465.9879999999987,400,65.98799999999869,9995600.035999998,8,286292.9942343149,579400.8542755306
2015-09-23 13:45:00,-3400.0,-3865.2119999999995,-8265.176000000134,465.21199999999965,400,65.21199999999965,9991734.824,1,294923.49213666207,579400.8542755306
2015-10-01 08:45:00,-21400.0,-21864.964,-30130.140000000134,464.9640000000005,400,64.96400000000051,9969869.86,55,311616.74375096796,579400.8542755306
2015-10-07 09:00:00,42200.0,41733.844,11603.703999999863,466.15600000000086,400,66.15600000000086,10011603.704,84,278690.43595592177,579400.8542755306
2015-10-12 08:45:00,15200.0,14732.352,26336.055999999866,467.6479999999998,400,67.6479999999998,10026336.056,38,272759.1103556376,579400.8542755306
