時間,DD,MDD
2015-04-08 08:45:00,448021.56852974824,579400.8542755306
2015-04-08 09:00:00,448221.51788275386,579400.8542755306
2015-04-08 09:15:00,450021.06205980456,579400.8542755306
2015-04-08 09:30:00,453620.1504139062,579400.8542755306
2015-04-08 09:45:00,454619.89717893436,579400.8542755306
2015-04-08 10:00:00,459018.7829450584,579400.8542755306
2015-04-08 10:15:00,459057.0732462901,579400.8542755306
2015-04-08 10:30:00,459057.0732462901,579400.8542755306
2015-04-08 10:45:00,459057.0732462901,579400.8542755306
2015-04-08 11:00:00,459057.0732462901,579400.8542755306
2015-04-08 11:15:00,459057.0732462901,579400.8542755306
2015-04-08 11:30:00,459057.0732462901,579400.8542755306
2015-04-08 11:45:00,459057.0732462901,579400.8542755306
2015-04-08 12:00:00,459057.0732462901,579400.8542755306
2015-04-08 12:15:00,459057.0732462901,579400.8542755306
2015-04-08 12:30:00,459057.0732462901,579400.8542755306
2015-04-08 12:45:00,459057.0732462901,579400.8542755306
2015-04-08 13:00:00,459057.0732462901,579400.8542755306
2015-04-08 13:15:00,459057.0732462901,579400.8542755306
2015-04-08 13:30:00,459057.0732462901,579400.8542755306
2015-04-08 13:45:00,459057.0732462901,579400.8542755306
2015-04-09 08:45:00,459695.20760733495,579400.8542755306
2015-04-09 09:00:00,459733.4819124966,579400.8542755306
2015-04-09 09:15:00,459733.4819124966,579400.8542755306
2015-04-09 09:30:00,459733.4819124966,579400.8542755306
2015-04-09 09:45:00,459733.4819124966,579400.8542755306
2015-04-09 10:00:00,459733.4819124966,579400.8542755306
2015-04-09 10:15:00,459733.4819124966,579400.8542755306
2015-04-09 10:30:00,459733.4819124966,579400.8542755306
2015-04-09 10:45:00,459733.4819124966,579400.8542755306
2015-04-09 11:00:00,459733.4819124966,579400.8542755306
2015-04-09 11:15:00,459733.4819124966,579400.8542755306
2015-04-09 11:30:00,459733.4819124966,579400.8542755306
2015-04-09 11:45:00,459733.4819124966,579400.8542755306
2015-04-09 12:00:00,457172.61057876697,579400.8542755306
2015-04-09 12:15:00,457572.50928477827,579400.8542755306
2015-04-09 12:30:00,456972.6612257612,579400.8542755306
2015-04-09 12:45:00,453773.4715776711,579400.8542755306
2015-04-09 13:00:00,451973.92740062036,579400.8542755306
2015-04-09 13:15:00,453773.4715776711,579400.8542755306
2015-04-09 13:30:00,451973.92740062036,579400.8542755306
2015-04-09 13:45:00,451374.07934160344,579400.8542755306
2015-04-10 08:45:00,449774.4845175583,579400.8542755306
2015-04-10 09:00:00,450174.38322356954,579400.8542755306
2015-04-10 09:15:00,466970.12887604325,579400.8542755306
2015-04-10 09:30:00,463371.0405219418,579400.8542755306
2015-04-10 09:45:00,462771.19246292487,579400.8542755306
2015-04-10 10:00:00,458572.2560498065,579400.8542755306
2015-04-10 10:15:00,459372.05346182897,579400.8542755306
2015-04-10 10:30:00,461571.496344891,579400.8542755306
2015-04-10 10:45:00,458772.205402812,579400.8542755306
2015-04-10 11:00:00,455772.9651077275,579400.8542755306
2015-04-10 11:15:00,456772.7118727557,579400.8542755306
2015-04-10 11:30:00,455373.06640171615,579400.8542755306
